rating_id,ride_id,rider_rating,driver_rating,feedback
6095,9759,3,5,Very good
6096,4038,5,5,Very good
6097,9650,5,5,Average
6098,3004,5,5,Could be better
6099,5414,4,4,Excellent
6100,4583,5,5,Excellent
6101,1905,5,4,Could be better
6102,222,4,4,Good
6103,5422,4,4,Very good
6104,8392,5,5,Excellent
6105,4609,3,5,Good
6106,5454,4,5,Good
6107,6664,3,4,Good
6108,8164,3,5,Could be better
6109,9173,5,4,Average
6110,1217,5,5,Could be better
6111,85,5,5,Excellent
6112,1623,5,5,Average
6113,7422,5,5,Very good
6114,6640,5,5,Could be better
6115,8635,5,5,Very good
6116,2741,5,5,Excellent
6117,1986,4,3,Excellent
6118,203,5,4,Very good
6119,626,5,5,Average
6120,5763,5,4,Very good
6121,5063,5,4,Excellent
6122,2277,5,5,Average
6123,969,5,5,Excellent
6124,2306,5,5,Good
6125,8337,5,4,Excellent
6126,5815,4,5,Very good
6127,6262,5,4,Very good
6128,3511,4,5,Good
6129,8080,4,5,Excellent
6130,5410,5,5,Very good
6131,1737,5,5,Excellent
6132,8913,4,5,Excellent
6133,3694,5,4,Could be better
6134,242,4,5,Good
6135,1492,4,4,Very good
6136,2665,5,5,Average
6137,8404,4,5,Excellent
6138,8395,5,5,Could be better
6139,198,4,5,Good
6140,5324,5,5,Could be better
6141,6309,5,5,Good
6142,9561,5,4,Good
6143,4358,5,5,Could be better
6144,6170,3,5,Could be better
6145,3715,5,5,Very good
6146,4881,4,5,Excellent
6147,1808,4,4,Average
6148,7659,5,5,Very good
6149,9440,5,5,Very good
6150,9447,5,3,Could be better
6151,7338,4,5,Good
6152,4685,5,4,Good
6153,9011,4,5,Average
6154,6181,4,5,Excellent
6155,3930,5,5,Very good
6156,3849,5,5,Average
6157,8714,4,5,Good
6158,2209,5,5,Very good
6159,3827,4,5,Could be better
6160,590,4,5,Very good
6161,7900,3,5,Very good
6162,8378,4,5,Excellent
6163,787,5,5,Average
6164,5504,5,5,Excellent
6165,6224,4,5,Could be better
6166,8492,4,5,Excellent
6167,2689,4,5,Excellent
6168,5231,5,4,Could be better
6169,8134,4,5,Very good
6170,2106,5,5,Average
6171,6040,3,4,Good
6172,7094,5,5,Average
6173,7468,4,5,Very good
6174,8785,4,5,Average
6175,59,5,5,Good
6176,7065,5,5,Excellent
6177,2704,5,5,Could be better
6178,5068,5,5,Could be better
6179,2809,4,5,Good
6180,108,5,5,Average
6181,8002,5,5,Could be better
6182,9861,5,5,Excellent
6183,3440,5,5,Average
6184,4124,5,5,Excellent
6185,2691,3,5,Good
6186,572,5,5,Average
6187,2656,5,5,Could be better
6188,3287,5,4,Good
6189,1699,4,3,Average
6190,9302,3,5,Good
6191,4441,4,5,Average
6192,1703,4,4,Excellent
6193,310,5,5,Could be better
6194,8353,4,4,Could be better
6195,3363,4,4,Good
6196,5953,5,5,Very good
6197,3326,5,5,Excellent
6198,4260,4,5,Excellent
6199,4131,5,3,Average
6200,5108,5,3,Very good
6201,3582,5,5,Very good
6202,6230,5,5,Very good
6203,5450,4,5,Excellent
6204,2724,5,5,Average
6205,3472,5,3,Good
6206,3575,4,5,Good
6207,6045,5,5,Could be better
6208,6967,3,5,Very good
6209,1809,4,5,Excellent
6210,9378,5,3,Very good
6211,9058,5,5,Could be better
6212,8037,5,5,Could be better
6213,8620,4,5,Average
6214,9627,4,5,Very good
6215,6460,5,4,Could be better
6216,7550,5,4,Very good
6217,1669,4,3,Excellent
6218,8936,5,5,Excellent
6219,9793,5,5,Could be better
6220,2023,5,5,Very good
6221,9051,5,5,Could be better
6222,4137,4,4,Excellent
6223,5890,5,5,Good
6224,6192,5,5,Excellent
6225,9370,4,4,Excellent
6226,6243,4,5,Could be better
6227,4636,4,5,Could be better
6228,7772,5,5,Could be better
6229,2488,5,5,Very good
6230,666,5,4,Good
6231,5391,5,5,Could be better
6232,1709,4,5,Excellent
6233,7304,5,5,Could be better
6234,1187,5,3,Excellent
6235,4466,5,5,Excellent
6236,4775,4,4,Very good
6237,5476,5,4,Could be better
6238,4091,4,3,Very good
6239,2837,3,4,Could be better
6240,1003,4,5,Could be better
6241,5719,5,4,Could be better
6242,7917,5,5,Good
6243,7849,4,5,Good
6244,1223,5,5,Excellent
6245,1072,4,5,Excellent
6246,6466,5,5,Good
6247,5519,5,5,Very good
6248,215,4,3,Average
6249,7243,4,5,Good
6250,5870,5,5,Good
6251,5148,5,5,Average
6252,3282,4,4,Could be better
6253,9519,4,4,Very good
6254,1712,3,5,Good
6255,6726,5,5,Excellent
6256,9098,4,5,Could be better
6257,6946,5,5,Good
6258,8357,3,5,Could be better
6259,9268,5,5,Excellent
6260,4282,4,4,Excellent
6261,4294,5,5,Could be better
6262,422,5,5,Average
6263,7591,5,4,Average
6264,3217,4,5,Could be better
6265,9398,4,5,Could be better
6266,7858,5,4,Could be better
6267,7674,4,5,Average
6268,9359,5,4,Good
6269,5697,4,5,Could be better
6270,1085,5,3,Excellent
6271,3994,4,5,Good
6272,4478,5,3,Good
6273,6837,5,5,Excellent
6274,8786,4,5,Average
6275,78,4,5,Good
6276,8018,5,5,Excellent
6277,5247,4,5,Very good
6278,4465,5,4,Good
6279,2465,5,3,Very good
6280,1931,5,4,Very good
6281,6284,5,5,Excellent
6282,6316,5,5,Good
6283,5353,4,3,Average
6284,4323,5,5,Average
6285,7748,3,4,Good
6286,6355,5,5,Could be better
6287,1227,4,5,Good
6288,7469,5,5,Good
6289,4273,5,5,Good
6290,2791,5,5,Very good
6291,9661,4,5,Good
6292,6569,4,4,Very good
6293,8483,5,5,Good
6294,3965,5,5,Good
6295,7084,5,5,Excellent
6296,994,5,5,Could be better
6297,9393,5,5,Could be better
6298,4519,5,5,Excellent
6299,369,4,5,Average
6300,9882,4,4,Average
6301,5840,5,4,Very good
6302,8906,5,5,Very good
6303,3014,5,5,Excellent
6304,3520,4,5,Very good
6305,2694,5,5,Could be better
6306,4390,5,5,Average
6307,933,5,5,Could be better
6308,1232,4,4,Average
6309,8733,5,5,Good
6310,2924,4,5,Good
6311,1285,5,4,Very good
6312,4163,5,5,Good
6313,2274,4,5,Could be better
6314,8216,5,5,Very good
6315,5716,4,5,Very good
6316,7072,5,5,Average
6317,2227,4,5,Excellent
6318,6693,4,5,Excellent
6319,439,4,5,Very good
6320,4784,5,5,Very good
6321,5478,5,5,Good
6322,890,5,5,Very good
6323,4443,4,4,Good
6324,6722,5,5,Could be better
6325,6380,5,5,Average
6326,1254,5,5,Good
6327,9432,5,5,Average
6328,9049,5,3,Could be better
6329,2843,4,5,Average
6330,3515,5,5,Good
6331,6130,4,5,Excellent
6332,6590,5,5,Very good
6333,8828,5,5,Average
6334,9905,5,4,Good
6335,8834,5,5,Excellent
6336,6818,4,5,Could be better
6337,7696,5,4,Good
6338,4612,5,5,Very good
6339,6197,5,5,Excellent
6340,6842,5,5,Good
6341,2578,5,5,Good
6342,5319,4,5,Very good
6343,6133,5,5,Very good
6344,9457,5,5,Very good
6345,6838,3,4,Average
6346,8759,4,4,Excellent
6347,6416,5,5,Excellent
6348,9466,5,5,Average
6349,6502,3,5,Good
6350,4643,4,5,Could be better
6351,9130,5,4,Very good
6352,9952,4,4,Good
6353,8252,5,3,Excellent
6354,499,3,5,Excellent
6355,8745,4,5,Could be better
6356,9133,5,5,Average
6357,694,5,4,Excellent
6358,9322,4,5,Good
6359,6500,5,4,Could be better
6360,5436,5,4,Could be better
6361,4532,3,4,Very good
6362,260,5,5,Excellent
6363,1736,3,5,Very good
6364,4527,4,5,Very good
6365,3506,5,5,Good
6366,7767,5,5,Excellent
6367,6499,5,5,Good
6368,6010,5,4,Excellent
6369,5193,5,5,Very good
6370,2398,5,4,Good
6371,8952,5,4,Average
6372,3722,3,5,Could be better
6373,3932,5,5,Could be better
6374,1583,4,5,Average
6375,2131,5,4,Average
6376,4424,5,5,Average
6377,4496,5,5,Good
6378,8433,5,3,Excellent
6379,3707,5,5,Average
6380,2314,5,5,Average
6381,7129,5,5,Could be better
6382,4906,4,5,Average
6383,4363,4,4,Average
6384,4362,5,4,Could be better
6385,4562,5,4,Average
6386,8928,5,5,Good
6387,6605,4,5,Excellent
6388,7757,4,5,Good
6389,4461,5,5,Could be better
6390,779,5,5,Average
6391,3964,4,4,Very good
6392,8721,5,5,Could be better
6393,173,5,5,Very good
6394,9806,5,3,Good
6395,5009,5,5,Average
6396,3797,4,4,Could be better
6397,7030,5,4,Average
6398,5753,4,5,Could be better
6399,4559,5,4,Excellent
6400,3536,5,4,Very good
6401,1077,5,5,Excellent
6402,2125,4,5,Could be better
6403,1278,5,5,Excellent
6404,4261,5,5,Good
6405,9940,3,4,Could be better
6406,2827,5,5,Excellent
6407,9205,5,5,Average
6408,3153,5,4,Average
6409,471,5,5,Could be better
6410,3037,5,3,Average
6411,446,4,5,Excellent
6412,1062,5,5,Average
6413,7937,3,5,Good
6414,6200,5,5,Good
6415,4156,5,5,Excellent
6416,8328,5,5,Good
6417,9566,5,5,Excellent
6418,7682,5,5,Excellent
6419,4313,4,5,Could be better
6420,5299,4,4,Could be better
6421,8963,5,5,Excellent
6422,2737,5,5,Very good
6423,2375,4,5,Good
6424,1031,5,4,Very good
6425,9893,4,5,Very good
6426,3465,4,5,Excellent
6427,132,5,5,Excellent
6428,5453,5,5,Very good
6429,4857,4,5,Good
6430,3746,5,5,Average
6431,3063,5,5,Very good
6432,8641,5,5,Average
6433,8301,5,5,Excellent
6434,8880,5,5,Could be better
6435,4189,4,4,Good
6436,7927,5,5,Excellent
6437,8194,5,5,Very good
6438,7720,4,5,Very good
6439,8554,5,5,Very good
6440,8924,5,5,Could be better
6441,7764,5,5,Could be better
6442,3693,5,5,Very good
6443,9245,5,4,Average
6444,3768,4,5,Good
6445,2414,5,5,Excellent
6446,7416,5,5,Good
6447,5949,5,4,Very good
6448,2402,5,3,Very good
6449,3426,5,5,Average
6450,2901,4,5,Good
6451,6931,5,4,Very good
6452,3021,4,5,Very good
6453,1231,5,3,Good
6454,3982,4,4,Average
6455,1473,5,5,Could be better
6456,3360,5,5,Excellent
6457,2844,3,5,Good
6458,544,4,4,Good
6459,1197,5,5,Excellent
6460,1638,4,5,Average
6461,619,5,4,Excellent
6462,2630,5,5,Could be better
6463,9197,5,5,Excellent
6464,7456,5,5,Average
6465,7399,5,4,Good
6466,7182,5,5,Good
6467,1580,5,5,Could be better
6468,3399,5,3,Good
6469,7428,4,5,Good
6470,9604,4,4,Excellent
6471,2557,5,4,Could be better
6472,4032,4,3,Good
6473,5189,4,5,Very good
6474,2778,5,4,Excellent
6475,4765,4,4,Good
6476,6342,5,5,Very good
6477,2589,4,5,Very good
6478,5208,4,5,Very good
6479,9798,5,5,Average
6480,3962,5,5,Could be better
6481,1632,5,4,Good
6482,2831,5,4,Could be better
6483,3512,3,5,Good
6484,1288,5,5,Could be better
6485,2829,5,5,Very good
6486,6022,5,5,Could be better
6487,6646,4,4,Average
6488,7706,4,5,Average
6489,4864,4,5,Average
6490,4640,5,5,Good
6491,6073,5,4,Average
6492,1721,5,4,Excellent
6493,2412,4,5,Could be better
6494,3030,4,3,Excellent
6495,3162,5,4,Good
6496,2761,4,5,Excellent
6497,1394,4,5,Average
6498,7566,5,5,Average
6499,9919,5,5,Average
6500,5455,4,5,Average
6501,3391,4,5,Good
6502,112,5,5,Average
6503,3753,4,4,Good
6504,7915,5,5,Very good
6505,6216,5,5,Excellent
6506,1715,5,5,Excellent
6507,7665,5,5,Average
6508,9870,5,5,Good
6509,8749,5,5,Very good
6510,1138,5,5,Could be better
6511,4975,5,5,Average
6512,7058,3,4,Excellent
6513,7669,5,5,Very good
6514,9544,5,5,Good
6515,3845,4,5,Good
6516,4392,5,5,Could be better
6517,6992,5,5,Average
6518,3309,4,5,Very good
6519,9785,4,5,Very good
6520,3412,5,5,Excellent
6521,6787,4,5,Average
6522,4558,5,5,Very good
6523,488,5,5,Average
6524,2475,5,5,Excellent
6525,5725,5,5,Average
6526,8667,5,5,Excellent
6527,8762,5,5,Average
6528,5200,4,5,Good
6529,8335,5,5,Average
6530,2086,5,5,Average
6531,1469,5,5,Very good
6532,4751,4,5,Good
6533,4512,5,5,Excellent
6534,9712,5,4,Excellent
6535,7776,4,4,Could be better
6536,3836,4,5,Could be better
6537,2582,4,4,Excellent
6538,9913,4,5,Good
6539,8710,4,4,Excellent
6540,3068,3,5,Average
6541,9155,5,5,Could be better
6542,1749,5,5,Could be better
6543,414,4,5,Average
6544,2103,5,5,Could be better
6545,4797,4,4,Very good
6546,9151,5,5,Good
6547,2668,5,5,Average
6548,2863,3,5,Average
6549,2165,5,4,Good
6550,7775,5,5,Excellent
6551,339,4,4,Excellent
6552,8850,5,4,Could be better
6553,2639,3,3,Could be better
6554,6167,4,5,Could be better
6555,1174,5,3,Could be better
6556,4840,5,4,Average
6557,8251,5,5,Very good
6558,2620,3,4,Very good
6559,5463,5,5,Excellent
6560,2484,4,5,Excellent
6561,2367,5,5,Very good
6562,2046,3,5,Excellent
6563,5705,5,5,Very good
6564,6121,4,4,Excellent
6565,8021,5,5,Average
6566,8798,5,5,Very good
6567,5999,5,5,Excellent
6568,8081,5,4,Good
6569,5431,5,5,Excellent
6570,5967,4,5,Could be better
6571,292,4,5,Could be better
6572,934,4,5,Good
6573,8985,4,4,Excellent
6574,1499,4,5,Could be better
6575,7132,5,5,Average
6576,8344,5,4,Could be better
6577,7426,5,5,Could be better
6578,8926,5,4,Very good
6579,7166,5,4,Average
6580,9474,5,5,Excellent
6581,3576,5,5,Average
6582,1103,5,5,Average
6583,5538,5,4,Average
6584,7175,5,5,Good
6585,6513,4,5,Very good
6586,7880,5,4,Good
6587,3297,5,5,Average
6588,7378,5,3,Average
6589,3788,4,4,Good
6590,163,5,4,Excellent
6591,834,5,4,Good
6592,7687,4,5,Could be better
6593,4,5,4,Could be better
6594,5383,5,5,Excellent
6595,7548,5,5,Very good
6596,607,4,5,Very good
6597,8,5,5,Very good
6598,6895,5,4,Very good
6599,1194,5,4,Could be better
6600,3357,5,5,Average
6601,5587,3,5,Average
6602,1389,5,5,Excellent
6603,3348,5,3,Good
6604,317,5,5,Could be better
6605,8722,4,5,Very good
6606,1526,5,5,Very good
6607,3720,4,5,Could be better
6608,4825,4,5,Excellent
6609,9145,4,5,Good
6610,3093,3,4,Average
6611,4543,5,5,Very good
6612,4428,4,5,Could be better
6613,3313,5,5,Excellent
6614,7246,5,4,Average
6615,2087,5,5,Average
6616,9622,5,5,Good
6617,3006,5,4,Average
6618,3508,5,5,Very good
6619,8810,5,5,Excellent
6620,1713,5,5,Excellent
6621,4459,5,4,Very good
6622,4925,4,5,Good
6623,7834,4,5,Could be better
6624,9293,5,4,Good
6625,3053,5,4,Good
6626,2562,5,5,Average
6627,4540,5,4,Good
6628,2276,3,5,Excellent
6629,6969,5,5,Could be better
6630,3549,5,4,Good
6631,7265,5,5,Very good
6632,9304,4,5,Could be better
6633,3196,5,4,Average
6634,5176,5,3,Excellent
6635,6080,4,5,Could be better
6636,7951,5,5,Very good
6637,1946,3,4,Good
6638,5427,4,4,Very good
6639,8206,4,3,Excellent
6640,2787,5,4,Could be better
6641,1535,5,5,Very good
6642,9042,5,5,Excellent
6643,304,5,4,Could be better
6644,93,4,4,Could be better
6645,2084,5,4,Could be better
6646,7940,4,5,Very good
6647,4263,5,5,Excellent
6648,4639,5,5,Could be better
6649,8090,3,5,Average
6650,5974,5,5,Good
6651,172,5,5,Very good
6652,8017,5,5,Average
6653,6905,4,4,Good
6654,1693,5,5,Could be better
6655,2563,4,4,Very good
6656,9043,5,5,Could be better
6657,9527,3,5,Average
6658,2690,5,5,Good
6659,5912,5,5,Excellent
6660,7410,4,3,Average
6661,9434,5,4,Could be better
6662,4002,3,5,Good
6663,8689,5,4,Could be better
6664,4338,4,5,Very good
6665,8943,3,5,Could be better
6666,7571,4,5,Very good
6667,8389,5,5,Excellent
6668,3616,5,4,Could be better
6669,1193,4,5,Could be better
6670,2132,5,4,Could be better
6671,6623,5,5,Good
6672,6629,3,5,Very good
6673,6426,5,5,Excellent
6674,7012,3,5,Excellent
6675,5959,5,5,Very good
6676,473,5,5,Good
6677,4267,5,5,Excellent
6678,2747,5,5,Good
6679,5322,4,5,Excellent
6680,5897,3,5,Average
6681,681,5,5,Average
6682,6217,5,4,Good
6683,79,5,5,Excellent
6684,827,4,5,Good
6685,390,5,4,Could be better
6686,3580,5,4,Excellent
6687,7488,5,4,Excellent
6688,1666,4,5,Average
6689,9355,5,5,Could be better
6690,6082,5,5,Good
6691,2662,4,3,Average
6692,6935,5,4,Average
6693,6650,5,5,Could be better
6694,5728,4,5,Excellent
6695,4707,5,5,Good
6696,5346,5,5,Could be better
6697,3730,4,5,Very good
6698,5421,5,5,Excellent
6699,8374,5,5,Very good
6700,6685,5,5,Average
6701,2954,5,4,Could be better
6702,2923,5,4,Average
6703,6767,5,5,Very good
6704,8908,5,4,Average
6705,2967,5,5,Very good
6706,7646,5,3,Average
6707,2267,5,5,Very good
6708,6715,4,4,Could be better
6709,2553,5,4,Good
6710,8703,5,5,Good
6711,4042,4,4,Good
6712,3089,4,5,Good
6713,679,5,5,Good
6714,8211,5,5,Excellent
6715,7127,5,5,Average
6716,8605,5,3,Could be better
6717,5038,4,5,Excellent
6718,9314,4,4,Average
6719,6058,5,5,Very good
6720,7202,5,5,Could be better
6721,8846,4,5,Very good
6722,4051,5,5,Could be better
6723,5363,5,5,Very good
6724,2554,5,5,Could be better
6725,866,5,4,Could be better
6726,5404,5,3,Good
6727,860,5,3,Average
6728,8675,5,5,Average
6729,2444,3,5,Excellent
6730,4240,5,5,Good
6731,364,5,5,Excellent
6732,2221,5,5,Could be better
6733,3817,4,5,Excellent
6734,5757,5,5,Good
6735,1172,5,4,Good
6736,7768,5,5,Good
6737,9710,5,4,Very good
6738,7840,5,5,Excellent
6739,8782,3,5,Good
6740,982,5,5,Average
6741,8045,5,5,Could be better
6742,2473,5,5,Good
6743,5217,4,5,Good
6744,4939,5,4,Average
6745,5339,5,5,Good
6746,4932,4,4,Average
6747,8063,5,4,Could be better
6748,5552,5,5,Very good
6749,7184,5,5,Excellent
6750,7975,3,5,Very good
6751,3353,5,5,Average
6752,5376,5,5,Good
6753,3933,5,5,Could be better
6754,7692,5,5,Could be better
6755,4620,5,5,Could be better
6756,3664,5,5,Excellent
6757,7036,5,5,Excellent
6758,4492,4,5,Very good
6759,8143,3,5,Average
6760,185,5,4,Very good
6761,6312,4,5,Average
6762,2814,3,5,Excellent
6763,2750,4,5,Excellent
6764,4120,5,5,Excellent
6765,6263,4,5,Excellent
6766,5980,5,5,Good
6767,6614,5,5,Good
6768,8734,4,5,Average
6769,5501,5,5,Very good
6770,5612,4,4,Good
6771,1735,5,5,Could be better
6772,2611,4,5,Very good
6773,5865,5,4,Very good
6774,3207,4,5,Good
6775,1768,5,3,Average
6776,8029,5,4,Good
6777,1733,4,5,Very good
6778,9948,5,5,Could be better
6779,2776,5,5,Could be better
6780,5848,5,5,Could be better
6781,2743,4,4,Very good
6782,6027,5,5,Could be better
6783,5146,5,5,Could be better
6784,1636,4,5,Excellent
6785,4258,5,5,Excellent
6786,4372,5,5,Could be better
6787,3638,5,5,Good
6788,6081,5,5,Good
6789,8438,4,4,Excellent
6790,2391,5,5,Average
6791,6268,5,5,Average
6792,3941,4,5,Could be better
6793,504,4,5,Good
6794,309,4,5,Could be better
6795,1413,4,5,Could be better
6796,2572,5,5,Good
6797,5639,5,5,Average
6798,5118,5,5,Good
6799,998,3,5,Very good
6800,2795,5,5,Good
6801,5854,5,5,Very good
6802,868,5,4,Good
6803,325,5,5,Excellent
6804,8101,5,5,Average
6805,2047,5,5,Excellent
6806,8026,5,3,Could be better
6807,4426,4,4,Average
6808,2696,5,5,Good
6809,2361,4,4,Good
6810,9241,4,5,Excellent
6811,9543,5,4,Very good
6812,5867,5,4,Very good
6813,7180,5,5,Average
6814,926,5,4,Could be better
6815,8929,4,4,Very good
6816,9325,5,4,Average
6817,2650,5,5,Could be better
6818,7722,4,4,Average
6819,8505,4,5,Good
6820,6796,5,5,Could be better
6821,5392,5,4,Average
6822,6202,5,3,Average
6823,3528,5,5,Good
6824,9048,3,5,Excellent
6825,1907,5,5,Could be better
6826,7712,5,4,Good
6827,2160,5,5,Very good
6828,3570,4,5,Excellent
6829,2592,4,4,Good
6830,5900,5,5,Good
6831,5950,5,5,Could be better
6832,524,3,4,Average
6833,498,5,5,Good
6834,8994,5,5,Good
6835,2779,5,5,Very good
6836,2119,5,4,Excellent
6837,9159,4,4,Could be better
6838,7197,5,4,Average
6839,6166,5,5,Very good
6840,5071,4,5,Could be better
6841,6888,5,5,Average
6842,5365,5,5,Excellent
6843,6384,5,4,Excellent
6844,7604,5,5,Good
6845,9072,3,5,Average
6846,6913,4,5,Could be better
6847,291,5,5,Excellent
6848,2832,5,5,Very good
6849,4069,5,5,Good
6850,5776,4,5,Excellent
6851,2363,4,5,Could be better
6852,9180,5,5,Good
6853,6625,3,5,Could be better
6854,6417,5,5,Very good
6855,1035,5,4,Average
6856,3721,5,4,Could be better
6857,13,4,4,Good
6858,8495,4,5,Could be better
6859,2523,4,5,Very good
6860,2381,5,5,Good
6861,6195,5,4,Could be better
6862,332,5,4,Excellent
6863,7360,4,5,Excellent
6864,5795,5,3,Could be better
6865,9024,4,4,Good
6866,2058,5,5,Could be better
6867,3831,5,5,Good
6868,1200,4,4,Could be better
6869,8876,5,5,Very good
6870,3241,5,5,Good
6871,7896,4,4,Could be better
6872,6491,4,5,Very good
6873,6866,5,5,Average
6874,8562,5,4,Good
6875,7779,5,5,Average
6876,4880,4,4,Good
6877,6234,5,5,Could be better
6878,5336,5,4,Very good
6879,6408,4,5,Very good
6880,3593,4,4,Excellent
6881,698,4,3,Could be better
6882,3557,5,4,Average
6883,9004,5,5,Could be better
6884,9137,5,4,Very good
6885,8801,5,5,Average
6886,7057,5,4,Could be better
6887,1503,5,5,Excellent
6888,6630,5,5,Good
6889,5775,5,4,Excellent
6890,861,5,5,Good
6891,3916,4,5,Could be better
6892,461,5,5,Average
6893,6544,5,5,Excellent
6894,3663,5,4,Very good
6895,3597,5,3,Good
6896,1762,5,3,Average
6897,6634,5,5,Excellent
6898,611,5,5,Could be better
6899,3499,4,5,Very good
6900,4318,4,5,Could be better
6901,4697,5,5,Good
6902,1820,5,5,Very good
6903,4626,5,4,Excellent
6904,9285,4,4,Average
6905,6794,5,5,Average
6906,7275,5,3,Excellent
6907,4375,5,5,Could be better
6908,1641,4,5,Good
6909,7967,4,5,Good
6910,4538,5,5,Could be better
6911,7281,3,4,Very good
6912,7443,4,5,Good
6913,1634,5,5,Good
6914,7467,5,5,Average
6915,6902,5,5,Average
6916,9587,4,5,Excellent
6917,5550,5,5,Good
6918,4264,3,3,Excellent
6919,3795,5,3,Very good
6920,5389,4,4,Good
6921,6801,4,5,Good
6922,6335,5,4,Could be better
6923,2395,4,5,Average
6924,8132,5,5,Could be better
6925,8796,3,5,Excellent
6926,9345,3,5,Could be better
6927,9718,3,5,Good
6928,2723,4,5,Excellent
6929,181,5,5,Good
6930,6762,5,4,Could be better
6931,6497,4,5,Could be better
6932,1207,4,5,Very good
6933,1073,5,5,Excellent
6934,9091,5,5,Average
6935,1994,5,5,Excellent
6936,1594,4,4,Good
6937,656,5,5,Excellent
6938,5530,4,5,Good
6939,8372,5,5,Good
6940,2587,5,5,Excellent
6941,8420,5,4,Could be better
6942,3987,4,5,Excellent
6943,2541,5,4,Very good
6944,1806,5,4,Could be better
6945,1166,3,5,Average
6946,6352,4,5,Average
6947,591,5,3,Excellent
6948,8529,5,5,Very good
6949,7444,5,5,Excellent
6950,9252,5,5,Average
6951,4792,5,3,Very good
6952,9220,5,5,Average
6953,6257,5,3,Average
6954,6119,5,5,Excellent
6955,5510,5,3,Average
6956,4548,4,5,Good
6957,5334,5,5,Average
6958,4647,5,5,Could be better
6959,9968,5,3,Average
6960,923,5,5,Very good
6961,5401,5,5,Very good
6962,2856,5,5,Could be better
6963,6845,5,5,Very good
6964,3781,5,5,Could be better
6965,9068,5,4,Could be better
6966,2335,5,5,Average
6967,4508,5,5,Very good
6968,4075,4,4,Very good
6969,2366,4,5,Could be better
6970,1519,5,4,Good
6971,1727,5,3,Could be better
6972,5570,5,5,Good
6973,663,5,5,Could be better
6974,2177,5,5,Good
6975,649,5,5,Average
6976,9075,5,5,Good
6977,2401,4,5,Excellent
6978,1810,5,4,Could be better
6979,7237,5,3,Could be better
6980,4804,4,5,Good
6981,3081,5,4,Good
6982,7150,5,5,Average
6983,4199,5,4,Could be better
6984,7946,4,5,Could be better
6985,2004,5,5,Very good
6986,1597,5,5,Good
6987,3474,4,5,Good
